,Node_1,lat,lon,Node_2,lat,lon
824,412502503,56.874178,60.541831,412502509,56.8754541,60.5374405
825,176573578,56.836369,60.5457631,176567986,56.8355739,60.5457665
826,900444494,56.813525,60.5511748,2823802911,56.8138929,60.551624
827,911637628,56.8217853,60.5869771,911637622,56.8180211,60.588159
828,242545413,56.8728441,60.6330116,242545420,56.8670029,60.6338364
829,411275950,56.7949914,60.6523791,1217202930,56.7928685,60.654187
830,1217202930,56.7928685,60.654187,411275960,56.788706,60.6639531
831,411275960,56.788706,60.6639531,411275961,56.788302,60.6641114
832,220822969,56.8216078,60.4999438,482310174,56.8202246,60.4914995
833,482310174,56.8202246,60.4914995,1036926934,56.8202036,60.485928
834,1036926934,56.8202036,60.485928,220833845,56.8012386,60.38161
835,919334008,56.8764062,60.610902,242545360,56.8757199,60.6109
836,415276001,56.8302598,60.5171831,176603009,56.8321017,60.5183707
837,921254612,56.8271827,60.5131021,618802672,56.827036,60.5102423
838,482291848,56.8260794,60.5136357,921254630,56.8251224,60.5136625
839,921254630,56.8251224,60.5136625,921254648,56.826253,60.5132004
840,541348909,56.8574331,60.5572646,241924897,56.8560711,60.5753001
841,924257867,56.840096,60.5677928,1270375799,56.8412518,60.5672003
842,432779607,56.825763,60.5013072,1385723550,56.8259387,60.5049477
843,456738465,56.8551915,60.5499105,1606501376,56.8567744,60.5466847
844,413537567,56.8118498,60.5905415,968534101,56.812025,60.590542
845,923870247,56.8140028,60.5894284,5165808816,56.8117988,60.590571
846,411822909,56.8138392,60.6142119,225658113,56.8135433,60.6112764
847,192290386,56.8657259,60.5661495,192290391,56.863175,60.5750733
848,176144588,56.8307796,60.6009977,1369833260,56.8312873,60.6008235
849,911637622,56.8180211,60.588159,179399582,56.81261,60.5900753
850,416571304,56.8180451,60.5884148,416571303,56.821797,60.5872132
851,175040705,56.8283647,60.6140898,410060116,56.8276534,60.6132898
852,970886128,56.8159253,60.5885534,416574209,56.8151816,60.5888152
853,416574209,56.8151816,60.5888152,416574210,56.8149557,60.5889354
854,416574210,56.8149557,60.5889354,2192770314,56.8147284,60.5890628
855,871025871,56.8419815,60.6745342,971707802,56.8419849,60.6751233
856,971707802,56.8419849,60.6751233,186369503,56.8420647,60.6784927
857,761499598,56.8104629,60.5910786,707134921,56.8085048,60.5917209
858,175271079,56.8307405,60.6686502,412229355,56.8306881,60.6682728
859,854358493,56.7986349,60.6288012,410851161,56.7977331,60.6140513
860,635944418,56.8099912,60.6238439,192078101,56.8105902,60.6296975
861,410918930,56.8072348,60.6240918,931380617,56.8090197,60.623361
862,176176323,56.8099098,60.6230091,635944418,56.8099912,60.6238439
863,471484182,56.8260912,60.5010635,432779577,56.8265194,60.5108953
864,225658109,56.8229468,60.6077096,1615227523,56.8227326,60.6058901
865,990852398,56.819093,60.5910993,220630798,56.8232496,60.5897318
866,990852381,56.8185696,60.5912631,990852398,56.819093,60.5910993
867,319524890,56.832321,60.6293494,176279662,56.8369608,60.6275077
868,176279662,56.8369608,60.6275077,175126208,56.8407059,60.6260209
869,3133122012,56.8504104,60.6287153,409773016,56.8541201,60.6361283
870,655219456,56.8097385,60.630271,176300880,56.810614,60.629964
871,176300880,56.810614,60.629964,176300876,56.8157114,60.6283981
872,655219314,56.8094387,60.630641,655219456,56.8097385,60.630271
873,176141242,56.8446235,60.5896814,999135092,56.8444884,60.5895077
874,1005022140,56.8610719,60.6149654,1005022141,56.8611865,60.6127576
875,192144062,56.8155505,60.5839439,3630743528,56.8156206,60.5836759
876,1036926934,56.8202036,60.485928,1036925116,56.8186036,60.4845804
877,1036925116,56.8186036,60.4845804,1036926912,56.8175605,60.483331
878,1036926912,56.8175605,60.483331,1036927209,56.8162704,60.4824851
879,1036925116,56.8186036,60.4845804,1036926912,56.8175605,60.483331
880,655219417,56.8066394,60.6314805,655219430,56.8067445,60.632602
881,1348942855,56.7887722,60.6159088,2140997120,56.7882819,60.6164821
882,841989530,56.796778,60.630596,176171245,56.7970897,60.6321631
883,829806237,56.7853078,60.6619792,1093455916,56.7848363,60.6633923
884,825869535,56.7827733,60.6803678,411225448,56.7867767,60.6762552
885,411275960,56.788706,60.6639531,1093510001,56.7887194,60.6618275
886,411275964,56.7823226,60.6714601,411276972,56.781581,60.669429
887,1102902718,56.8629083,60.6055374,1102902717,56.8626594,60.6051078
888,419750582,56.7930602,60.5215086,2749098286,56.7889998,60.5288192
889,176301558,56.8172677,60.6261617,2884663915,56.8172562,60.6260024
890,220403533,56.8108239,60.7077058,1117151763,56.810268,60.7074596
891,411274440,56.7854736,60.6640576,829799254,56.7836218,60.6660793
892,192091681,56.8248608,60.534453,175355783,56.8268977,60.534375
893,1139495271,56.8004236,60.6431819,1140378626,56.8014421,60.6446767
894,1140378626,56.8014421,60.6446767,415533588,56.8016969,60.6451814
895,175248472,56.8014689,60.6444817,175250124,56.80019,60.6426603
896,1154170407,56.796556,60.6107938,931540544,56.7975647,60.6111548
897,176267582,56.823375,60.5475964,176567992,56.8244619,60.5433716
898,931540544,56.7975647,60.6111548,176169927,56.797743,60.6111972
899,192116652,56.806633,60.5728561,192116655,56.8052995,60.5764611
900,192116652,56.806633,60.5728561,192135439,56.8022414,60.5673724
901,418996823,56.875819,60.669711,1169392222,56.8770033,60.667694
902,1193125214,56.8439796,60.6316589,176188555,56.8439485,60.6311325
903,176668351,56.8440742,60.6322257,1193125214,56.8439796,60.6316589
904,540867722,56.8527405,60.5479232,1049360968,56.8522258,60.5483766
905,176180273,56.8420981,60.610445,3718810171,56.8416963,60.6105886
906,230727343,56.8253283,60.6927886,230727778,56.8260829,60.6930893
907,230726799,56.8239388,60.6908503,975581851,56.8243527,60.69206
908,176300872,56.8168633,60.6271176,176301558,56.8172677,60.6261617
909,1204230041,56.8518721,60.5949093,4538165799,56.8517302,60.5944332
910,4538165799,56.8517302,60.5944332,1204230016,56.8516047,60.5942455
911,1204230016,56.8516047,60.5942455,1204229986,56.8508219,60.5931418
912,1204229986,56.8508219,60.5931418,1204230043,56.85072,60.5934208
913,1204230041,56.8518721,60.5949093,175136140,56.8524177,60.5957178
914,1853830378,56.85012,60.5925502,1204230043,56.85072,60.5934208
915,1204229986,56.8508219,60.5931418,1204230039,56.8505986,60.5928639
916,1204230043,56.85072,60.5934208,1204230031,56.8509623,60.5937601
917,1204230031,56.8509623,60.5937601,4538165802,56.8515963,60.5947101
918,4538165802,56.8515963,60.5947101,1204230041,56.8518721,60.5949093
919,1111830750,56.7810895,60.6814244,2615028320,56.7812391,60.6815957
920,175036077,56.8356925,60.5618977,4428552173,56.8353442,60.5618675
921,175031574,56.83297,60.5619018,4428552172,56.835335,60.5621299
922,241893653,56.7973488,60.635517,3685366385,56.7975476,60.6347555
923,176201773,56.8360239,60.5822134,192228507,56.8362749,60.5821238
924,1244173517,56.81558,60.6560917,462373971,56.8203952,60.6629286
925,412102600,56.7845627,60.6689159,411276240,56.7880332,60.6644323
926,411276240,56.7880332,60.6644323,411275961,56.788302,60.6641114
927,921254612,56.8271827,60.5131021,921254626,56.8272828,60.5145905
928,837169557,56.82842,60.5136614,482291855,56.8273711,60.5136486
929,176157987,56.8085685,60.6099956,931476066,56.809368,60.6097213
930,1049360968,56.8522258,60.5483766,540867705,56.8517816,60.5488187
931,636984032,56.8291348,60.6015381,636984050,56.8292067,60.6015142
932,636984050,56.8292067,60.6015142,212609464,56.8305307,60.6010916
933,458910555,56.8750547,60.6582674,458910557,56.8736305,60.6563407
934,424891886,56.7977894,60.4886125,424891885,56.7978398,60.4893755
935,611055456,56.8288048,60.6368615,220470133,56.826097,60.6379331
936,176201781,56.8340621,60.5828042,176201782,56.834186,60.5827061
937,176201782,56.834186,60.5827061,2374646874,56.8352166,60.5823423
938,795997487,56.833977,60.5828391,176201781,56.8340621,60.5828042
939,293105077,56.7915668,60.6558847,293105078,56.7912175,60.6559028
940,825869546,56.7830151,60.6813326,825869535,56.7827733,60.6803678
941,413942172,56.7816447,60.6939376,411275026,56.7820488,60.6823221
942,4453293168,56.782733,60.6971751,813213151,56.781769,60.6945823
943,813213151,56.781769,60.6945823,413942172,56.7816447,60.6939376
944,1342933735,56.828589,60.6168337,1332437452,56.828775,60.617901
945,1332437461,56.8285369,60.615699,1342933735,56.828589,60.6168337
946,1342933734,56.828738,60.6169469,1332437461,56.8285369,60.615699
947,1332437461,56.8285369,60.615699,175040705,56.8283647,60.6140898
948,175040705,56.8283647,60.6140898,175040709,56.8281187,60.6118371
949,1332437452,56.828775,60.617901,1342933734,56.828738,60.6169469
950,176279670,56.8396702,60.6466893,3331483165,56.8399523,60.6466929
951,668987077,56.8406077,60.6463383,176279670,56.8396702,60.6466893
952,668987077,56.8406077,60.6463383,1344162095,56.8421359,60.6457718
953,1344162095,56.8421359,60.6457718,1344162086,56.8429965,60.6455814
954,477361371,56.8428304,60.6433065,412479670,56.8424775,60.6403361
955,477361333,56.8439948,60.6450855,1479400983,56.8448926,60.644758
956,477361371,56.8428304,60.6433065,192202835,56.8429718,60.6453451
957,176629104,56.8121889,60.5582128,4915897709,56.8115047,60.5600464
958,192203114,56.8431422,60.6452737,477361371,56.8428304,60.6433065
959,1352399340,56.8383566,60.6037654,1352399404,56.8382908,60.6031744
960,1352399404,56.8382908,60.6031744,192224757,56.8381011,60.6013411
961,871025891,56.842032,60.671338,411811583,56.8420229,60.671013
962,804657816,56.8418812,60.6710648,871025864,56.8419748,60.6740687
963,179598252,56.847031,60.657399,2300983965,56.8474274,60.6572565
964,412262632,56.8583989,60.6558947,418997823,56.860788,60.6608746
965,179408143,56.84557,60.6444968,1479400988,56.8455579,60.6443889
966,421328838,56.8226678,60.5610721,175036060,56.8226231,60.5610519
967,175397199,56.864602,60.611557,1362575912,56.8645793,60.6101451
968,655219417,56.8066394,60.6314805,655219314,56.8094387,60.630641
969,928405846,56.854421,60.6044619,176179609,56.8538382,60.6046414
970,1387213376,56.8256779,60.6036911,1387213384,56.8261854,60.6037084
971,1030347394,56.8278448,60.6019532,1387234851,56.8271894,60.602705
972,708414883,56.8273603,60.604857,1387234852,56.8272623,60.6030557
973,1030347394,56.8278448,60.6019532,636984032,56.8291348,60.6015381
974,220403457,56.821901,60.6590712,462373971,56.8203952,60.6629286
975,462373971,56.8203952,60.6629286,220403469,56.8181218,60.6689449
976,175031576,56.8356833,60.5621637,175031579,56.839765,60.5626113
977,923870247,56.8140028,60.5894284,1892871568,56.8118897,60.5800523
978,970886128,56.8159253,60.5885534,416564073,56.8159453,60.5884315
979,829997085,56.8274074,60.517852,921254626,56.8272828,60.5145905
980,432577978,56.8472217,60.6688418,432578646,56.8494362,60.6699659
981,432578646,56.8494362,60.6699659,3602286160,56.8532822,60.6734185
982,186368349,56.8436731,60.669017,432575467,56.8455696,60.6688099
983,192072549,56.8258326,60.5455944,176267576,56.824926,60.5504491
984,618802678,56.8268677,60.5076207,5290924719,56.8265365,60.5069982
985,176180273,56.8420981,60.610445,3711976333,56.8420142,60.6095762
986,663606420,56.8421805,60.6104132,176180273,56.8420981,60.610445
987,506996271,56.826334,60.5149791,506996294,56.8267514,60.5163141
988,176573578,56.836369,60.5457631,176537738,56.8369349,60.530261
989,176184693,56.8484859,60.6147236,723856991,56.8451416,60.615889
990,1387234851,56.8271894,60.602705,1387234850,56.8271396,60.6028124
991,1387234850,56.8271396,60.6028124,1387213376,56.8256779,60.6036911
992,192092732,56.8253505,60.5360015,192091681,56.8248608,60.534453
993,192091681,56.8248608,60.534453,192094933,56.8224118,60.5270013
994,192086326,56.8229018,60.5385992,192092732,56.8253505,60.5360015
995,192117340,56.8018015,60.5857536,192134076,56.8020147,60.5851051
996,796777490,56.8099578,60.5468348,220533627,56.8100156,60.5466832
997,513094235,56.827389,60.5281591,175347189,56.8273661,60.5258576
998,175355781,56.8272328,60.5281326,3114069061,56.8271916,60.5294773
999,175281746,56.8436599,60.6683907,175281748,56.841345,60.6683961
1000,250519458,56.8334576,60.6701093,175281762,56.8315417,60.6717477
1001,175277019,56.8640173,60.6763369,175277031,56.8673936,60.6715955
1002,176176310,56.7991194,60.6311873,3698302403,56.7996464,60.630795
1003,176179614,56.8499878,60.6059076,176179621,56.8477879,60.6089538
1004,176179611,56.8515707,60.6053566,176179614,56.8499878,60.6059076
1005,915513972,56.7971065,60.6362051,241893653,56.7973488,60.635517
1006,186405002,56.8429702,60.6908331,186405013,56.8430349,60.6950015
1007,846540106,56.8267168,60.5917986,175054406,56.8259774,60.5920769
1008,175036112,56.8529335,60.5527792,319893180,56.8530047,60.5530431
1009,968534101,56.812025,60.590542,929836272,56.812632,60.5902889
1010,1474079206,56.7894412,60.5148307,2283239636,56.7863612,60.5203768
1011,1474079205,56.7895263,60.514675,1474079206,56.7894412,60.5148307
1012,1479400995,56.8463628,60.644191,1479400988,56.8455579,60.6443889
1013,1479400983,56.8448926,60.644758,1479400989,56.8455835,60.644617
1014,1479400995,56.8463628,60.644191,445428129,56.8478591,60.6436218
1015,1483045633,56.8410832,60.6596148,410983329,56.8411473,60.6595923
1016,1483045633,56.8410832,60.6596148,458756765,56.8416733,60.6651389
1017,1483045635,56.8412148,60.6595633,665864109,56.8445244,60.6583095
1018,1483045635,56.8412148,60.6595633,1483045630,56.8408849,60.6566696
1019,1014192408,56.8464717,60.657594,179598252,56.847031,60.657399
1020,231270601,56.8001824,60.4946084,1620327289,56.8002393,60.493402
1021,192228507,56.8362749,60.5821238,175131770,56.8362586,60.5819375
1022,192202835,56.8429718,60.6453451,1344162086,56.8429965,60.6455814
1023,175118129,56.83715,60.5908727,175131768,56.8368666,60.5880174
1024,410968169,56.8375258,60.5945575,175118129,56.83715,60.5908727
1025,175131768,56.8368666,60.5880174,175131769,56.8365785,60.585154
1026,1483045608,56.8403394,60.6518769,410983326,56.8402551,60.6514808
1027,1483045606,56.8402015,60.6519277,1483045611,56.8405503,60.6549946
1028,175347187,56.8273244,60.5299182,513094235,56.827389,60.5281591
1029,3889575869,56.8270391,60.5181247,5290924719,56.8265365,60.5069982
1030,5290924719,56.8265365,60.5069982,175347199,56.826282,60.501237
1031,1075423801,56.8268394,60.5182387,179437086,56.8270992,60.5238554
1032,179453624,56.8428393,60.6509672,3716922624,56.8431489,60.650853
1033,1483045608,56.8403394,60.6518769,179453624,56.8428393,60.6509672
1034,175127329,56.8409668,60.6259183,175127330,56.8406647,60.6231373
1035,179457578,56.8427921,60.6505539,179453624,56.8428393,60.6509672
1036,220497815,56.8390519,60.6114138,3684358044,56.839054,60.6116444
1037,220643321,56.8366168,60.5881098,175119648,56.8369068,60.5909696
1038,410968174,56.8388128,60.6081,412477811,56.8384755,60.6050235
1039,175119648,56.8369068,60.5909696,1341958320,56.8371284,60.5932357
1040,175124190,56.8397984,60.61784,710333756,56.8400206,60.6197943
1041,175126208,56.8407059,60.6260209,413451788,56.8414354,60.6321336
1042,175126208,56.8407059,60.6260209,175127329,56.8409668,60.6259183
1043,176602990,56.8297094,60.5672468,426471806,56.82961,60.5693882
1044,176533535,56.8307138,60.5518367,4886929679,56.8310372,60.546449
1045,1483045627,56.8407517,60.6567201,1483045633,56.8410832,60.6596148
1046,1483045630,56.8408849,60.6566696,1483045608,56.8403394,60.6518769
1047,175129446,56.8401403,60.6177046,175124190,56.8397984,60.61784
1048,360181866,56.8426871,60.6167597,643390613,56.840375,60.6176197
1049,179457578,56.8427921,60.6505539,410983326,56.8402551,60.6514808
1050,241918725,56.8614481,60.5504534,241918728,56.8634973,60.5502797
1051,591780190,56.8597111,60.5502911,241918725,56.8614481,60.5504534
1052,418202970,56.8391151,60.6094974,410968174,56.8388128,60.6081
1053,175131769,56.8365785,60.585154,192228507,56.8362749,60.5821238
1054,175127330,56.8406647,60.6231373,175127331,56.8405702,60.62036
1055,1139134027,56.869211,60.5495247,3429848454,56.8668037,60.5497074
1056,414576434,56.8454714,60.5616131,412496920,56.8429851,60.56241
1057,871025888,56.8420933,60.6740138,871025891,56.842032,60.671338
1058,458755944,56.8416847,60.6638293,1483045635,56.8412148,60.6595633
1059,1483045611,56.8405503,60.6549946,1483045627,56.8407517,60.6567201
1060,476276888,56.8386232,60.6374148,471730363,56.8388458,60.6394484
1061,192290378,56.8697446,60.5522622,192290383,56.8665339,60.5601717
1062,463190927,56.8700607,60.5515261,192290378,56.8697446,60.5522622
1063,230718291,56.8351462,60.6848233,230718295,56.8354417,60.6825988
1064,230718288,56.8350482,60.6889238,230718291,56.8351462,60.6848233
1065,268279718,56.8361063,60.6811911,268279674,56.8371839,60.6804328
1066,230718295,56.8354417,60.6825988,268279718,56.8361063,60.6811911
1067,2877655537,56.8407694,60.678997,186369503,56.8420647,60.6784927
1068,175036074,56.8329799,60.5616629,4875327078,56.8310696,60.5615053
1069,175036080,56.8397755,60.5623477,175036077,56.8356925,60.5618977
1070,416608928,56.8519239,60.5702761,319893201,56.848382,60.5660064
1071,369643527,56.8535278,60.5722284,416608928,56.8519239,60.5702761
1072,176179609,56.8538382,60.6046414,176179611,56.8515707,60.6053566
1073,423742432,56.857105,60.6007169,3639208477,56.8561551,60.6013667
1074,426471806,56.82961,60.5693882,176605397,56.8296002,60.5695489
1075,458910555,56.8750547,60.6582674,418997388,56.8754959,60.657511
1076,418997388,56.8754959,60.657511,412749998,56.8852421,60.6443304
1077,418996819,56.8714431,60.6646051,458910555,56.8750547,60.6582674
1078,1184103403,56.8627558,60.6742181,175281719,56.8618499,60.6740941
1079,3602465775,56.8635137,60.6756731,1184103403,56.8627558,60.6742181
1080,176624721,56.8212663,60.5688423,4832001155,56.8220533,60.5698239
1081,192144081,56.8073529,60.5612016,192145896,56.8056805,60.5592048
1082,175266154,56.7915886,60.5729664,192127250,56.7805551,60.5595569
1083,192127250,56.7805551,60.5595569,1133482461,56.7802565,60.5592395
1084,1133482461,56.7802565,60.5592395,4229779502,56.7763057,60.5520306
1085,599905971,56.7811231,60.5430486,599905974,56.780831,60.5435607
1086,5170589322,56.846058,60.5872801,1853830368,56.8459678,60.5868561
1087,175136141,56.8545165,60.5988256,1616495239,56.8551345,60.5997409
1088,175136140,56.8524177,60.5957178,175136141,56.8545165,60.5988256
1089,418998753,56.8681906,60.6525649,435290106,56.8680255,60.6530143
1090,435290106,56.8680255,60.6530143,3753677017,56.8657989,60.6591105
1091,1418999560,56.8118136,60.512476,476273655,56.8126899,60.5161661
1092,231270634,56.810389,60.508291,231270638,56.8109788,60.5095957
1093,175332959,56.8130399,60.5176472,231270654,56.81389,60.5199512
1094,1553399292,56.8166603,60.5224526,424956907,56.8169139,60.5225621
1095,474896843,56.8276034,60.5652124,455892925,56.8271922,60.5632032
1096,455892925,56.8271922,60.5632032,421329722,56.8270619,60.5623859
1097,435290121,56.8670812,60.6526831,418998753,56.8681906,60.6525649
1098,418998752,56.8629238,60.6531521,179413468,56.8651712,60.652881
1099,176267569,56.8256802,60.5569693,538837615,56.8256412,60.5556218
1100,538837615,56.8256412,60.5556218,192083170,56.8260582,60.5480902
1101,176267600,56.8166953,60.5291947,176267607,56.8163024,60.5226802
1102,220564194,56.817714,60.5342318,192136677,56.8176298,60.5336546
1103,220563120,56.817476,60.5325661,176267600,56.8166953,60.5291947
1104,176267588,56.821057,60.5445758,176267591,56.8200771,60.5417081
1105,176267591,56.8200771,60.5417081,4843537109,56.8195626,60.5398449
1106,220566411,56.8187484,60.5371768,2965584768,56.8184244,60.5364321
1107,192136677,56.8176298,60.5336546,220563120,56.817476,60.5325661
1108,2964683055,56.8182903,60.5360966,220564673,56.8182165,60.5359279
1109,192156852,56.8191018,60.5382078,220566411,56.8187484,60.5371768
1110,176267582,56.823375,60.5475964,176267585,56.8220986,60.5462425
1111,176133255,56.8613001,60.6246661,176134377,56.8620975,60.6263868
1112,176134386,56.8617748,60.638868,176134389,56.8615412,60.6421348
1113,176134392,56.8610905,60.6482811,176134395,56.8608679,60.6533735
1114,459464835,56.8620255,60.6355642,176134386,56.8617748,60.638868
1115,176134389,56.8615412,60.6421348,176134392,56.8610905,60.6482811
1116,875617109,56.8662346,60.6431843,875617143,56.8663113,60.6424774
1117,457801800,56.8287056,60.5615487,568024645,56.8298937,60.5616986
1118,457801803,56.8255182,60.5618636,457801800,56.8287056,60.5615487
1119,338186107,56.8466887,60.6544636,179457051,56.846159,60.649737
1120,435322583,56.8751467,60.690357,412750017,56.8816938,60.6934517
1121,176668373,56.8723227,60.6854297,435322583,56.8751467,60.690357
1122,418997823,56.860788,60.6608746,418998761,56.8620522,60.6635328
1123,418998761,56.8620522,60.6635328,418998762,56.8625657,60.6646128
1124,1479400988,56.8455579,60.6443889,410853780,56.8444639,60.6350957
1125,1479400989,56.8455835,60.644617,179408143,56.84557,60.6444968
1126,1479400989,56.8455835,60.644617,1479400995,56.8463628,60.644191
1127,1479400988,56.8455579,60.6443889,1479400983,56.8448926,60.644758
1128,176603001,56.8322964,60.5266978,176603000,56.8322749,60.5277371
1129,409773017,56.8542477,60.6364088,538716090,56.8557233,60.6341024
1130,538716089,56.8555851,60.6338205,409773016,56.8541201,60.6361283
1131,538716090,56.8557233,60.6341024,411232472,56.8578569,60.6306934
1132,409773016,56.8541201,60.6361283,192192660,56.8512514,60.6409204
1133,192196885,56.8500167,60.6428038,494064139,56.851066,60.641231
1134,445428129,56.8478591,60.6436218,192196885,56.8500167,60.6428038
1135,176602997,56.8314345,60.5399668,708046702,56.8312792,60.5424173
1136,418999307,56.8600871,60.632119,411232472,56.8578569,60.6306934
1137,456946649,56.8431906,60.5932354,176141242,56.8446235,60.5896814
1138,176141242,56.8446235,60.5896814,1133656877,56.8449956,60.5887788
1139,456946647,56.843076,60.5930889,176141482,56.8419196,60.5959782
1140,176141482,56.8419196,60.5959782,176141249,56.8411614,60.5976246
1141,220464469,56.8307346,60.636106,3194360852,56.8305224,60.6361847
1142,220470138,56.8257031,60.6421438,521678895,56.8236036,60.6525036
1143,176267607,56.8163024,60.5226802,231270661,56.8165114,60.5214987
1144,175031563,56.8243926,60.5618378,474662006,56.8252707,60.5618732
1145,192291048,56.884727,60.5329236,192291050,56.8785317,60.5243471
1146,192291050,56.8785317,60.5243471,175082606,56.8739503,60.5181307
1147,175082606,56.8739503,60.5181307,241927052,56.8709345,60.5138345
1148,241927052,56.8709345,60.5138345,192291052,56.870851,60.5136475
1149,175066119,56.862083,60.5442156,175078694,56.8633131,60.5402292
1150,1316687265,56.8656188,60.5335894,175078703,56.8664005,60.5316502
1151,241925854,56.8686208,60.5263504,175078710,56.8713467,60.5199366
1152,175082606,56.8739503,60.5181307,175082612,56.8775484,60.5130612
1153,175078694,56.8633131,60.5402292,1316687265,56.8656188,60.5335894
1154,175078703,56.8664005,60.5316502,241925854,56.8686208,60.5263504
1155,1071004567,56.8572918,60.5943893,3639209524,56.857314,60.5969971
1156,176169927,56.797743,60.6111972,568020070,56.7992498,60.6115901
1157,410851161,56.7977331,60.6140513,3700614811,56.7977394,60.6125351
1158,492447890,56.8142105,60.5354517,192136676,56.8145055,60.5346894
1159,414443436,56.8167156,60.5986382,414443279,56.8164961,60.5959683
1160,212641540,56.8185298,60.6130515,225658112,56.818163,60.6095749
1161,225658112,56.818163,60.6095749,1278990843,56.8180204,60.6084463
1162,414443279,56.8164961,60.5959683,1008892580,56.8162489,60.5930386
1163,212638155,56.8161763,60.5920651,3574777411,56.8160852,60.5908282
1164,1483045606,56.8402015,60.6519277,410983328,56.8402704,60.6519033
1165,176169918,56.7916789,60.6052912,939957998,56.7957753,60.610077
1166,415263359,56.8260547,60.4803271,415263364,56.8252097,60.4876149
1167,243796233,56.8667349,60.5835773,192290391,56.863175,60.5750733
1168,175397196,56.8707409,60.6112496,243796260,56.8707385,60.6117209
1169,571813112,56.8479165,60.6007887,4552081587,56.8476552,60.6013718
1170,243796260,56.8707385,60.6117209,175394249,56.8757286,60.6113622
1171,175397196,56.8707409,60.6112496,536496872,56.8651631,60.6115308
1172,536496872,56.8651631,60.6115308,175397199,56.864602,60.611557
1173,175397199,56.864602,60.611557,536496842,56.8639545,60.6116191
1174,536496842,56.8639545,60.6116191,412747181,56.8627727,60.6118305
1175,412747181,56.8627727,60.6118305,1102902718,56.8629083,60.6055374
1176,1102902718,56.8629083,60.6055374,243796175,56.8630513,60.6045637
1177,175036128,56.8654387,60.5498257,4886960048,56.8664958,60.5472221
1178,528622877,56.8671847,60.5455534,412820514,56.8698137,60.539018
1179,175036080,56.8397755,60.5623477,176529951,56.8398047,60.5596349
1180,421328833,56.8257689,60.5615546,421328834,56.8253019,60.5615851
1181,455895476,56.8284502,60.5612128,421328833,56.8257689,60.5615546
1182,419750580,56.7932384,60.5214975,419750581,56.7931563,60.5213458
1183,419750582,56.7930602,60.5215086,419750583,56.7931461,60.5216699
1184,419750583,56.7931461,60.5216699,419750580,56.7932384,60.5214975
1185,990043723,56.7815075,60.6556594,3714590316,56.7817085,60.6570186
1186,409773016,56.8541201,60.6361283,409773017,56.8542477,60.6364088
1187,1585537475,56.8379327,60.5998546,192224754,56.8378037,60.5988159
1188,710333758,56.8401685,60.6210636,175126204,56.8404189,60.6232966
1189,1585537476,56.8392599,60.6134156,175124192,56.8394757,60.6151765
1190,710333756,56.8400206,60.6197943,175124189,56.8398992,60.6204012
1191,175126204,56.8404189,60.6232966,175126208,56.8407059,60.6260209
1192,541397189,56.8316983,60.5801648,612896049,56.8318744,60.5817038
1193,612896049,56.8318744,60.5817038,176201780,56.8320888,60.5835009
1194,820107858,56.8356653,60.5995627,176144584,56.8341375,60.6000014
1195,1589522272,56.7812154,60.5432151,805571452,56.7883751,60.5303087
1196,805571452,56.7883751,60.5303087,419750588,56.7884319,60.5302102
1197,1606501378,56.8568098,60.5498515,175036112,56.8529335,60.5527792
1198,220403469,56.8181218,60.6689449,220403483,56.8174151,60.672025
1199,942723486,56.8290484,60.6140438,803415479,56.828477,60.6141955
1200,220500339,56.8359395,60.6123475,179442776,56.8357255,60.612213
1201,538986783,56.7959427,60.6257761,610520819,56.7965041,60.6292196
1202,410058308,56.8330361,60.6126587,942723438,56.8298209,60.6137645
1203,220500686,56.835959,60.6126379,3684439934,56.8388858,60.6117101
1204,176144580,56.8406835,60.5978597,3774821101,56.8401914,60.5980365
1205,956003946,56.8134711,60.6112893,4937889072,56.8127078,60.6115886
1206,410873843,56.7889544,60.619211,411721999,56.7900096,60.6151964
1207,411721999,56.7900096,60.6151964,411722000,56.7903706,60.6138695
1208,411722000,56.7903706,60.6138695,1487547117,56.7906974,60.6126659
1209,1487547117,56.7906974,60.6126659,410873852,56.7927849,60.6078958
1210,176195122,56.8161601,60.6139251,176195123,56.8159069,60.6104554
1211,179453622,56.8440628,60.6470085,175127317,56.8433863,60.6472704
1212,176188551,56.8461385,60.6295774,613597901,56.844077,60.631086
1213,179453623,56.8424551,60.6476231,179457578,56.8427921,60.6505539
1214,176176320,56.8070046,60.6242007,410918930,56.8072348,60.6240918
1215,175124190,56.8397984,60.61784,410067526,56.8377636,60.6186353
1216,176195120,56.8168147,60.6206051,176195122,56.8161601,60.6139251
1217,175040709,56.8281187,60.6118371,175048158,56.8278883,60.6097093
1218,175048158,56.8278883,60.6097093,410047434,56.8274783,60.6059228
1219,410046808,56.8272227,60.6252551,2373232700,56.8285975,60.6247454
1220,176157987,56.8085685,60.6099956,3711896415,56.8088151,60.6124271
1221,493976681,56.8338703,60.5976145,176144584,56.8341375,60.6000014
1222,319525171,56.837318,60.6304457,176188559,56.8376886,60.633503
1223,176279662,56.8369608,60.6275077,319525171,56.837318,60.6304457
1224,192203114,56.8431422,60.6452737,192202835,56.8429718,60.6453451
1225,1344162086,56.8429965,60.6455814,1344162072,56.8431755,60.6455106
1226,192202835,56.8429718,60.6453451,1344162095,56.8421359,60.6457718
1227,1344162072,56.8431755,60.6455106,477361333,56.8439948,60.6450855
